#OTU ID	sample1	sample2	sample3	sample4	sample5	sample6	sample7	sample8	sample9	sample10	sample11	sample12	sample13	sample14	sample15	sample16	sample17	sample18	sample19	sample20	sample21	sample22	sample23	sample24	sample25	sample26	sample27	sample28	sample29	sample30	sample31	sample32	sample33	sample34	sample35	sample36	sample37	sample38	sample39	sample40
OTU_728	0	0	0	0	0.02359882	0	0	0.022802417	0	0	0	0	0.01218472	0	0	0	0	0	0	0.011904762	0.011336583	0	0	0.011159469	0.01058313	0	0	0	0	0	0	0	0.01179941	0	0	0	0	0	0	0
OTU_729	0	0.024055809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.011159469	0.084665044	0	0.01108156	0	0	0	0	0	0	0	0	0.023872046	0	0	0	0
OTU_730	0	0	0	0	0	0.023917723	0.012768131	0	0	0	0	0.012482836	0	0.011473153	0.022573363	0	0.011879306	0.011896265	0.011235955	0	0.034009749	0	0.021401819	0.011159469	0.01058313	0	0	0.022138588	0.032916392	0	0.063297816	0	0	0.043706294	0	0	0.216376267	0.045433894	0.145073095	0.033167496
OTU_731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.011336583	0.011788282	0.021401819	0.011159469	0.01058313	0.036079375	0.022163121	0.011069294	0	0.088593577	0	0.010350895	0	0.03277972	0.056599502	0.107424206	0.045552898	0.079509314	0.011159469	0
OTU_732	0	0.024055809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.011904762	0	0	0	0	0.031749391	0	0.022163121	0	0	0	0	0	0	0	0	0.011936023	0	0	0	0
OTU_733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02247191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.045279602	0	0	0	0	0
OTU_734	0.204425204	0.108251143	0.220009264	0.167410714	0.200589971	0.442477876	0.204290092	0.102610877	0.138921047	0.350282486	0.0599952	0.274622394	0.036554161	0.057365764	0.270880361	0.112498594	0.166310287	0.071377587	0.112359551	0.226190476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_735	0.12025012	0	0	0.491071429	0	0.669696245	0.089376915	0.114012085	0	0.04519774	0.119990401	0	0	0.206516751	0	0.044999438	0	0	0	0	0	0.082517977	0	0	0.031749391	0.096211666	0.01108156	0.08855435	0.010972131	0	0	0	0.01179941	0	0.022639801	0	0	0.170377101	0.055797344	0.210060807
OTU_736	0	0	0	0	0	0	0	0	0	0	0	0.012482836	0	0	0	0	0	0	0	0	0	0	0	0	0.031749391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_737	0.012025012	0	0	0	0.02359882	0	0	0	0	0	0	0	0	0.068838917	0	0	0	0	0	0	0.045346333	0	0.01070091	0	0	0.072158749	0.033244681	0.077485056	0	0.044296788	0	0.020701791	0.04719764	0.021853147	0.124518904	0.011936023	0.113882246	0	0.044637875	0
OTU_738	0	0	0	0.011160714	0.01179941	0	0	0	0	0	0	0	0	0	0	0	0.011879306	0	0	0.011904762	0.011336583	0	0	0.033478406	0.031749391	0.024052916	0.01108156	0.022138588	0.010972131	0.022148394	0.010549636	0.010350895	0	0.010926573	0.022639801	0	0.034164674	0	0	0
OTU_739	0	0	0	0	0	0.011958862	0	0	0.023153508	0.011299435	0	0.012482836	0.01218472	0.011473153	0.011286682	0.011249859	0	0	0	0.011904762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_740	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.011286682	0	0	0.011896265	0	0	0.011336583	0.011788282	0	0	0	0.012026458	0	0	0.010972131	0	0	0	0	0	0	0	0.011388225	0.022716947	0	0
OTU_741	0	0.012027905	0.011579435	0.011160714	0.08259587	0	0.038304392	0	0.046307016	0.02259887	0	0.024965672	0.01218472	0.034419458	0.06772009	0.067499156	0.047517225	0.023792529	0	0.011904762	0.147375581	0.117882824	0.042803638	0	0.031749391	0.072158749	0.066489362	0	0.109721308	0.055370986	0.116045996	0.020701791	0.14159292	0.054632867	0.067919402	0.059680115	0.12527047	0.079509314	0.044637875	0.121614151
OTU_742	0	0	0.011579435	0.022321429	0.04719764	0.011958862	0	0	0.011576754	0	0	0	0.01218472	0.011473153	0	0.011249859	0.023758612	0.011896265	0.011235955	0	0.056682916	0	0.01070091	0.011159469	0.031749391	0.060132291	0.044326241	0.022138588	0.065832785	0.022148394	0.042198544	0.010350895	0.01179941	0.021853147	0.022639801	0.011936023	0.011388225	0.03407542	0.011159469	0.011055832
OTU_743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09430626	0.01070091	0.011159469	0	0.072158749	0	0	0	0.011074197	0	0.020701791	0	0.076486014	0.022639801	0.071616138	0.022776449	0.03407542	0.011159469	0
OTU_744	0.096200096	0	0.081056044	0.089285714	0.04719764	0.1554652	0.089376915	0.159616919	0.115767539	0.237288136	0.03599712	0.586693297	0.194955526	0.16062414	0.090293454	0.067499156	0.071275837	0.023792529	0.033707865	0.202380952	0.011336583	0.058941412	0.278223649	0.022318938	0.084665044	0	0.055407801	0.066415763	0.076804916	0.033222591	0.031648908	0.010350895	0.03539823	0.043706294	0.090559203	0.047744092	0.204988042	0.022716947	0.033478406	0.011055832
OTU_745	0.841750842	0.986288189	0.880037054	0.881696429	1.309734513	0.813202583	0.957609806	1.128719644	1.28501968	0.610169492	1.54787617	1.610285857	0.877299866	0.883432767	1.128668172	0.866239172	1.164172012	1.689269569	0.617977528	0.952380952	1.247024147	0	0	0	0	0	0.454343972	0	1.777485188	0	1.234307416	0	0.483775811	0	0	0	0	0	0	1.061359867
OTU_746	0	0	0	0	0	0	0.012768131	0	0	0	0	0	0	0.011473153	0	0	0	0	0	0	0.056682916	0.247553931	0	0	0	0.024052916	0.099734043	0	0.087777046	0	0	0	0.04719764	0.120192308	0.237717908	0.334208642	0.239152716	0	0.011159469	0.210060807
OTU_747	0.012025012	0	0	0	0	0	0	0	0	0	0	0	0	0.114731528	0	0	0	0	0	0	0	0.011788282	0.01070091	0.011159469	0.031749391	0	0.022163121	0	0	0	0	0	0.01179941	0	0	0.035808069	0.034164674	0	0.022318938	0
OTU_748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.011879306	0	0	0	0	0	0.01070091	0	0	0	0	0	0	0	0.010549636	0.010350895	0	0	0.0113199	0	0	0	0	0.011055832
OTU_749	0	0	0	0	0	0	0	0.011401209	0	0	0	0.024965672	0	0	0	0	0	0	0	0	0	0	0.021401819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_750	0	0.012027905	0	0	0.01179941	0.023917723	0	0	0.046307016	0	0	0	0	0.011473153	0.011286682	0	0.047517225	0	0	0	0.034009749	0	0.032102729	0.022318938	0.021166261	0	0	0.011069294	0.032916392	0.055370986	0	0.041403581	0	0.03277972	0.0113199	0.011936023	0.022776449	0.022716947	0.055797344	0
OTU_751	0.012025012	0.084195333	0	0.044642857	0.04719764	0	0.076608784	0	0.034730262	0	0	0	0	0.045892611	0.022573363	0.022499719	0.011879306	0.047585058	0.02247191	0.011904762	0	0.011788282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.011358473	0	0
OTU_752	0.048100048	0	0.057897175	0	0.05899705	0.1554652	0.012768131	0.091209668	0.034730262	0.011299435	0	0.137311197	0.01218472	0	0.06772009	0	0	0.035688794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_753	0.024050024	0	0.011579435	0.011160714	0	0	0	0.011401209	0.023153508	0.011299435	0	0.012482836	0.01218472	0.011473153	0	0.033749578	0.011879306	0.011896265	0	0	0	0.035364847	0.128410915	0.011159469	0.01058313	0	0	0	0.010972131	0	0	0	0.01179941	0.021853147	0.0113199	0	0.068329347	0.022716947	0.011159469	0.022111664
OTU_754	0	0	0	0	0	0.011958862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.010350895	0	0	0	0.011936023	0.022776449	0	0	0
OTU_755	0	0	0.011579435	0	0	0	0	0	0	0	0	0	0.024369441	0	0.033860045	0	0.023758612	0	0.011235955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_756	0	0	0	0	0	0.011958862	0	0	0	0	0	0	0	0	0	0	0	0	0.011235955	0	0	0	0.021401819	0	0	0	0	0.011069294	0	0	0	0	0	0.010926573	0	0	0	0	0	0
OTU_757	0	0	0	0	0.02359882	0.023917723	0.012768131	0.011401209	0.011576754	0.02259887	0.01199904	0	0	0	0.045146727	0	0.023758612	0.011896265	0	0.011904762	0.034009749	0	0.032102729	0.011159469	0.021166261	0	0	0.022138588	0.010972131	0	0.031648908	0	0	0.03277972	0	0	0.193599818	0.113584734	0.111594688	0.022111664
OTU_758	0	0	0	0	0	0.023917723	0.012768131	0.045604834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.032102729	0.011159469	0	0	0	0	0.010972131	0.011074197	0	0	0	0.03277972	0	0	0.011388225	0.011358473	0.145073095	0
OTU_759	0.12025012	0.036083714	0	0	0.01179941	0	0.012768131	0.250826588	0	0	0.02399808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_760	0.252525253	0.22853019	0.162112089	0.279017857	0.224188791	0.275053815	0.331971399	0.319233839	0.162074554	0.316384181	0.239980802	0.22469105	0.414280492	0.286828821	0.32731377	0.326245922	0.356379187	0.321199143	0.202247191	0.238095238	0.136038998	0.436166451	0.074906367	0.111594688	0.074081913	0.396873121	0.221631206	0.143900819	0.164581962	0.166112957	0.116045996	0.196667012	0.294985251	0.469842657	0.29431741	0.28646455	0.182211593	0.318037256	0.256667783	0.11055832
OTU_761	0	0	0	0	0.01179941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.011904762	0	0.011788282	0	0	0	0	0	0	0	0	0	0.010350895	0	0	0	0	0	0.011358473	0	0
OTU_762	0	0.012027905	0.057897175	0	0	0	0	0	0	0.06779661	0.04799616	0	0	0	0	0	0	0	0	0	0	0.141459389	0.139111825	0	0	0.024052916	0	0	0	0.23255814	0	0	0.03539823	0.152972028	0.045279602	0.167104321	0	0	0	0
OTU_763	0	0.024055809	0	0	0	0	0	0	0	0	0	0.249656722	0.109662483	0	0.011286682	0	0.427655025	0.463954318	0	0.047619048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.011055832
OTU_764	0	0	0	0.301339286	0	0	0	0	0	0	0	0	0	1.021110601	0	0	0	0	0.04494382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_765	0	0	0	0	0.01179941	0	0.012768131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.012026458	0	0	0	0	0	0	0.02359882	0	0	0.035808069	0	0	0	0
OTU_766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.033959701	0.011936023	0	0.011358473	0.011159469	0
OTU_767	0	0	0	0	0	0	0	0.011401209	0	0.011299435	0	0	0.073108322	0	0.011286682	0	0	0	0	0	0	0	0.01070091	0	0	0	0	0	0	0	0.010549636	0.010350895	0	0	0	0.011936023	0	0	0	0
OTU_768	0	0.024055809	0.231588698	0	0	0.035876585	0.012768131	0.182419336	0.127344293	0	0.01199904	0.73648733	0	0.768701239	0	0	0.047517225	0.178443969	0.033707865	0.380952381	0.034009749	0.860544619	0.096308186	0.200870439	0.349243306	0.012026458	0.38785461	0.309940226	0.087777046	0.099667774	0.316489081	0.072456267	0	0.229458042	1.131990038	0.501312963	0	0.090867787	0.18971097	0.077390824
OTU_769	0.012025012	0.012027905	0	0	0.01179941	0.011958862	0	0	0	0.04519774	0	0	0.036554161	0	0	0.011249859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_770	0	0	0	0	0	0	0	0	0	0	0.01199904	0	0	0	0.011286682	0	0	0	0	0	0.011336583	0.023576565	0	0.011159469	0.021166261	0	0	0	0.021944262	0	0	0	0.02359882	0	0.0113199	0.023872046	0	0.011358473	0.011159469	0
OTU_771	0	0	0	0	0.01179941	0.023917723	0.025536261	0.011401209	0.023153508	0	0	0.049931344	0	0	0	0.011249859	0.023758612	0	0	0	0	0.011788282	0.042803638	0	0	0	0	0	0.010972131	0	0.021099272	0	0	0	0	0	0	0	0	0
OTU_772	0	0	0	0	0	0	0	0.011401209	0	0	0	0	0.024369441	0	0.022573363	0	0	0	0	0	0	0.04715313	0.01070091	0	0	0.024052916	0	0	0.021944262	0.011074197	0	0	0.07079646	0.021853147	0	0.047744092	0.034164674	0.011358473	0	0
OTU_773	0	0	0	0	0	0	0	0	0	0.011299435	0	0.012482836	0	0.034419458	0	0	0	0	0	0	0	0	0	0.011159469	0	0	0.022163121	0	0.010972131	0	0	0.010350895	0	0	0.0113199	0.011936023	0.034164674	0	0	0
OTU_774	0	0	0	0.022321429	0	0.011958862	0	0	0	0	0	0	0	0	0	0	0	0	0.011235955	0	0	0.023576565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_775	0.012025012	0.036083714	0	0	0.495575221	0.095670892	0.204290092	0	0	0.101694915	0.0599952	0.012482836	0.024369441	0.011473153	0.022573363	0.348745641	0.035637919	0.475850583	0.191011236	0.011904762	0.226731663	0.011788282	0.331728197	0.111594688	0.095248174	0.012026458	0	0.033207881	0.241386877	0.23255814	0.706825615	0	0.02359882	0.852272727	1.075390537	0	0.455528983	0.102226261	0.803481754	0.044223328
OTU_776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.011788282	0	0	0	0	0	0.011069294	0	0	0	0	0	0	0	0	0.011388225	0	0	0
OTU_777	0.108225108	0.024055809	0.115794349	0.022321429	0.1179941	0.107629754	0.1659857	0.034203626	0.011576754	0.192090395	0.215982721	0	0.036554161	0.045892611	0.045146727	0.033749578	0.059396531	0.011896265	0.056179775	0.011904762	0.056682916	0.106094542	0.032102729	0.078116282	0.063498783	0.060132291	0.099734043	0.011069294	0.054860654	0.099667774	0	0.113859849	0.07079646	0.185751748	0.124518904	0.179040344	0.034164674	0.181735575	0.167392032	0.132669983
OTU_778	0	0.036083714	0	0	0	0.083712031	0	0.011401209	0	0	0	0	0	0.011473153	0	0	0	0	0	0	0	0.011788282	0.24612092	0	0	0	0	0	0	0	0.073847452	0	0	0.273164336	0	0	0	0	0	0
OTU_779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.011159469	0.01058313	0	0	0	0	0	0	0	0	0	0	0	0.022776449	0	0.011159469	0
OTU_780	0.132275132	0.096223238	0.081056044	0.066964286	0.1179941	0.298971538	0.191521961	0.136814502	0.254688585	0.169491525	0.227981761	0.237173886	0.35335689	0.16062414	0.338600451	0.078749016	0.392017106	0.428265525	0.08988764	0.285714286	0.283414579	0.412589886	0.149812734	0.055797344	0.021166261	0.120264582	0.022163121	0	0.175554093	0.166112957	0.042198544	0.010350895	0.401179941	0.120192308	0.056599502	0.549057054	0.375811411	0.249886415	0.18971097	0.077390824
OTU_781	0.024050024	0.036083714	0.02315887	0.011160714	0.07079646	0.011958862	0.038304392	0.057006043	0.046307016	0.09039548	0.07199424	0.024965672	0.048738881	0.011473153	0.045146727	0.011249859	0.011879306	0.023792529	0.033707865	0.047619048	0.011336583	0.035364847	0	0.022318938	0	0.060132291	0.022163121	0.055346469	0	0.044296788	0.010549636	0.051754477	0.04719764	0.054632867	0.022639801	0.119360229	0.011388225	0.022716947	0.033478406	0
OTU_782	0.048100048	0.012027905	0.02315887	0.011160714	0.389380531	0.203300646	0.063840654	0.022802417	0.115767539	0.079096045	0.0599952	0.312070903	0.085293043	0	0.158013544	0	0.178189594	0.071377587	0	0.202380952	0.147375581	0.778026642	0.074906367	0.133913626	0.105831305	0.012026458	0.077570922	0.343148107	0.208470485	0	0.263740901	0.072456267	0	0.087412587	0	0.119360229	0.182211593	0.420263517	0.133913626	0.431177446
OTU_783	0.408850409	0.637478951	0.428439092	0.223214286	0	0.011958862	0.229826353	0.285030213	0.648298217	0.316384181	1.139908807	0.22469105	0.463019374	0.206516751	0.711060948	0.607492406	0.308861962	0.368784202	0.629213483	0.821428571	0	0	0	0	0	0	0.077570922	0	0	0	0.548581074	0	1.026548673	0	0	0	0	0	0	0.34273079
OTU_784	0	0	0.011579435	0	0.02359882	0	0	0	0	0.011299435	0	0.012482836	0	0	0	0.011249859	0	0	0	0	0.011336583	0.011788282	0	0	0	0	0.01108156	0	0	0.011074197	0.010549636	0	0.01179941	0.021853147	0	0	0.011388225	0	0	0.011055832
OTU_785	0	0	0.011579435	0.011160714	0	0	0	0	0.023153508	0.011299435	0.01199904	0.024965672	0.036554161	0	0.011286682	0	0	0.011896265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_786	1.082251082	1.419292759	1.065308013	0.814732143	1.451327434	1.016503229	0.906537283	1.345342606	1.620745543	1.209039548	1.319894408	1.398077643	0.621420738	1.239100505	0.914221219	1.282483969	1.983844144	1.570306924	0.93258427	1.071428571	1.575785058	2.487327596	0.963081862	0.569132909	0.550322785	1.840048106	1.57358156	0.343148107	1.744568795	2.137320044	0.938917607	1.397370873	1.144542773	2.74256993	1.313108445	2.888517546	1.594351441	1.487960018	1.160584756	1.580983969
OTU_787	0	0	0	0	0	0	0	0	0	0	0	0	0	0.011473153	0	0	0	0	0	0	0	0	0	0.011159469	0.01058313	0.024052916	0	0.044277175	0.021944262	0	0	0.041403581	0.01179941	0.010926573	0	0.035808069	0	0.011358473	0.011159469	0.011055832
OTU_788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.011336583	0	0.021401819	0	0	0	0	0	0	0.011074197	0	0	0	0	0.0113199	0	0	0.011358473	0	0
OTU_789	0	0.012027905	0	0	0	0	0	0.011401209	0	0.011299435	0.02399808	0.012482836	0	0	0.011286682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_790	4.641654642	7.986528747	5.905511811	5.502232143	3.516224189	5.489117436	6.16700715	5.96283206	5.799953693	5.163841808	3.839692825	5.305205343	3.789448032	6.826525929	2.674943567	3.498706266	5.143739606	4.342136569	3.786516854	4.785714286	0	0	0	0	0	0	0	0	0	0	0.010549636	0	0.01179941	0	0	0	0	0	0	0
OTU_791	0.036075036	0.024055809	0.06947661	0.022321429	0	0	0	0.102610877	0	0.011299435	0	0.112345525	0.01218472	0.114731528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.011788282	0	0.022318938	0	0	0	0.011069294	0	0	0	0	0.01179941	0	0	0.011936023	0	0	0	0
OTU_793	0	0	0	0	0	0	0	0	0.254688585	0	0	0	0.01218472	0	0	0.011249859	0	0	0	0.119047619	0	0	0	0.066956813	0.021166261	0	0	0	0.010972131	0.188261351	0	0	0	0	0	0	0.455528983	0	0.178551501	0
OTU_794	0	0	0	0	0	0	0	0	0	0.02259887	0	0	0	0	0	0	0	0	0.02247191	0	0	0	0.032102729	0	0.01058313	0	0	0	0	0.033222591	0.063297816	0.020701791	0.02359882	0	0.079239303	0.023872046	0	0.011358473	0.055797344	0.033167496
OTU_795	0	0.024055809	0.011579435	0.011160714	0	0	0	0.034203626	0.023153508	0	0.02399808	0.012482836	0.024369441	0	0.022573363	0	0	0	0	0.023809524	0	0	0	0	0	0	0	0	0	0	0.010549636	0	0	0	0	0	0	0	0	0
OTU_796	0	0	0	0	0	0	0.012768131	0.011401209	0	0	0	0.012482836	0	0	0	0	0.011879306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_797	0	0	0	0	0	0	0	0	0.011576754	0.011299435	0	0	0	0.011473153	0	0.011249859	0.011879306	0	0	0	0	0.011788282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_798	0.012025012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.011388225	0.022716947	0.022318938	0
OTU_799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01058313	0	0	0.022138588	0	0	0	0	0	0	0	0	0.011388225	0	0	0
OTU_800	0	0.012027905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.011336583	0.023576565	0	0.011159469	0	0.024052916	0.01108156	0.022138588	0	0.011074197	0	0.010350895	0.01179941	0.010926573	0.022639801	0.011936023	0.022776449	0.022716947	0.022318938	0.022111664
OTU_801	0.793650794	0.012027905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.011235955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_802	0.012025012	0.048111619	0.034738305	0.011160714	0.01179941	0.119588615	0.012768131	0.011401209	0.011576754	0.04519774	0	0	0	0.011473153	0	0.011249859	0.023758612	0.023792529	0.011235955	0.011904762	0	0.035364847	0.085607277	0.033478406	0.126997566	0	0.01108156	0.033207881	0.054860654	0.033222591	0	0.020701791	0	0.043706294	0.033959701	0.035808069	0.136658695	0.193094048	0.122754157	0.088446656
OTU_803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.042803638	0	0	0	0	0.022138588	0.1426377	0.011074197	0	0.082807163	0	0	0.033959701	0	0	0	0.011159469	0
OTU_804	0.012025012	0.012027905	0.057897175	0.066964286	0.02359882	0.035876585	0	0.022802417	0	0.02259887	0.01199904	0.22469105	0	0.229463056	0.033860045	0.022499719	0.011879306	0.011896265	0.235955056	0.047619048	0.011336583	0.035364847	0	0.011159469	0.021166261	0	0	0.011069294	0.010972131	0.033222591	0.116045996	0.062105372	0.01179941	0	0.0113199	0.059680115	0.102494021	0.011358473	0.033478406	0.022111664
OTU_805	0	0.084195333	0.162112089	0.122767857	0.1179941	0.143506338	0.025536261	0.273629005	0.081037277	0.13559322	0.02399808	0.436899264	0.158401365	0.172097292	0.06772009	0.078749016	0.035637919	0.035688794	0.505617978	0.05952381	0.056682916	0.117882824	0.064205457	0	0.232828871	0.036079375	0.033244681	0.132831525	0.043888523	0.044296788	0.05274818	0.082807163	0.04719764	0.076486014	0.079239303	0.035808069	0.239152716	0.056792367	0.055797344	0.022111664
OTU_806	0	0	0.057897175	0	0	0	0	0.057006043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02247191	0	0	0.011788282	0.01070091	0	0.021166261	0	0	0	0.021944262	0	0.010549636	0	0	0	0	0.023872046	0.011388225	0	0	0.011055832
OTU_808	0	0.012027905	0	0	0	0	0	0	0	0	0	0	0.01218472	0	0	0	0	0	0	0	0	0	0	0.033478406	0	0	0	0	0	0	0	0	0	0	0	0.071616138	0	0	0	0
OTU_809	0	0	0.011579435	0	0.05899705	0.011958862	0.051072523	0.022802417	0.023153508	0	0.04799616	0	0.097477763	0	0.033860045	0.022499719	0	0	0	0.035714286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_810	0.348725349	0.420976666	0.347383048	0.301339286	0.460176991	0.490313322	0.434116445	0.558659218	0.497800417	0.463276836	0.383969282	0.436899264	0.268063848	0.298301973	0.270880361	0.472494094	0.392017106	0.452058054	0.382022472	0.30952381	0.124702415	0.235765649	0.128410915	0.055797344	0.01058313	0.084185207	0.177304965	0.044277175	0.120693439	0.15503876	0.179343813	0.072456267	0.16519174	0.152972028	0.135838805	0.28646455	0.12527047	0.113584734	0.100435219	0.221116639
OTU_811	0.12025012	0.012027905	0.011579435	0	0.03539823	0.023917723	0.051072523	0	0.046307016	0.11299435	0.143988481	0.037448508	0.024369441	0	0.022573363	0.326245922	0.047517225	0.095170117	0	0.05952381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_812	0.108225108	0	0	0	0.02359882	0.023917723	0	0	0	0	0	0.012482836	0.01218472	0	0	0.101248734	0	0.011896265	0	0.011904762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_813	0	0	0	0	0.01179941	0	0	0	0	0.02259887	0	0	0.01218472	0	0	0	0	0	0	0	0.045346333	0	0	0	0	0	0	0.011069294	0	0	0	0	0	0	0	0	0	0	0	0
OTU_814	0	0	0	0	0.02359882	0.035876585	0.012768131	0	0.034730262	0	0	0.012482836	0	0	0	0	0.011879306	0.011896265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_815	0.757575758	0.601395237	0.68318666	0.502232143	0.530973451	0.837120306	0.842696629	0.444647133	1.354480204	0.779661017	1.331893449	0.674073149	0.560497137	0.860486462	0.541760722	0.753740578	0.772154906	0.594813229	0.325842697	0.845238095	0.43079016	2.051161146	1.284109149	0.881598036	0.698486612	0.517137703	0.908687943	0.475979632	0.855826201	0.974529347	0.05274818	0.041403581	0.200589971	0.502622378	0.192438307	0.584865123	0.592187678	1.169922762	1.729717665	0.552791598
OTU_816	0	0	0	0.011160714	0.02359882	0.083712031	0	0.125413294	0.011576754	0.06779661	0.02399808	0	0.01218472	0	0	0.011249859	0	0	0.06741573	0.011904762	0	0	0.074906367	0.011159469	0.01058313	0	0	0	0	0	0	0	0	0.021853147	0.033959701	0.011936023	0	0	0	0.011055832
OTU_817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.011159469	0	0	0.01108156	0	0	0	0	0	0	0.010926573	0	0.011936023	0	0.011358473	0	0
OTU_818	0	0.060139524	0	0	0	0	0	0	0.011576754	0.033898305	0	0	0.036554161	0	0.011286682	0	0.011879306	0.011896265	0.011235955	0.011904762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0113199	0	0	0	0	0
OTU_819	0	0	0	0	0	0	0	0	0	0.011299435	0	0	0	0	0	0	0	0	0	0	0.521482825	2.404809619	0.438737293	0.312465127	0.137580696	0.697534576	1.540336879	0.509187514	0.065832785	4.341085271	0.021099272	0.248421488	0.1179941	0.491695804	2.433778583	3.712103127	1.582963216	2.510222626	0.390581408	0.552791598
OTU_820	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.022716947	0	0.011055832
OTU_821	0.168350168	0	0	0.011160714	0.01179941	0.011958862	0.012768131	1.048911185	0	0.04519774	0	0.012482836	0.024369441	0	0	0	0.011879306	0.035688794	0.011235955	0	0	0.011788282	0	0	0.01058313	0	0	0	0	0	0.010549636	0	0	0	0	0	0	0	0.011159469	0
OTU_822	0	0.024055809	0.011579435	0	0.01179941	0.011958862	0.038304392	0.011401209	0	0	0	0.062414181	0.01218472	0.011473153	0	0.011249859	0	0	0.02247191	0.011904762	0	0.011788282	0.053504548	0	0.01058313	0	0.022163121	0.055346469	0	0.011074197	0	0	0	0.010926573	0.0113199	0.011936023	0.022776449	0	0.022318938	0.022111664
OTU_823	0	0	0	0.011160714	0	0	0	0	0	0	0	0	0	0	0	0.011249859	0	0	0	0	0.011336583	0.023576565	0	0	0	0	0	0	0	0	0	0	0.01179941	0	0.0113199	0	0	0	0	0
